> 01 CSN
 121.15449  24.90668
 121.15184  24.90572
 121.14760  24.90395
 121.14375  24.90251
 121.14086  24.90169
 121.13762  24.90005
 121.13492  24.89906
 121.13203  24.89775
 121.12897  24.89660
 121.12501  24.89577
 121.12176  24.89577
 121.11744  24.89495
 121.11473  24.89495
 121.11167  24.89479
 121.10933  24.89446
 121.10769  24.89463
 121.10406  24.89524
 121.09943  24.89509
 121.09489  24.89379
 121.09209  24.89256
 121.09050  24.89127
 121.08853  24.89051
 121.08500  24.88952
 121.08176  24.88886
 121.07924  24.88821
 121.07527  24.88738
 121.07089  24.88674
 121.06711  24.88578
 121.06484  24.88448
 121.06032  24.88310
 121.05708  24.88195
 121.05312  24.88096
 121.04825  24.88129
 121.04339  24.88079
 121.03576  24.87986
 121.03197  24.88087
 121.02893  24.88134
> 06 TPT
 121.12513  24.72420
 121.12710  24.72478
 121.12828  24.72569
 121.12968  24.72691
 121.13170  24.72852
 121.13250  24.72921
 121.13457  24.73001
 121.13815  24.73111
 121.13955  24.73272
 121.14076  24.73441
 121.14221  24.73592
 121.14404  24.73753
 121.14648  24.73953
 121.14793  24.74105
 121.14863  24.74183
 121.15049  24.74517
 121.15169  24.74811
 121.15266  24.75031
 121.15284  24.75152
 121.15375  24.75498
 121.15473  24.75710
 121.15598  24.75887
 121.15780  24.76177
 121.15847  24.76425
 121.15936  24.76693
 121.16088  24.77010
 121.16263  24.77339
 121.16433  24.77538
 121.16660  24.77837
 121.16887  24.78128
 121.17118  24.78418
 121.17331  24.78665
 121.17596  24.78916
 121.17908  24.79151
 121.18078  24.79311
 121.18352  24.79645
 121.18778  24.80165
 121.19057  24.80446
 121.19218  24.80594
 121.19308  24.80732
 121.19483  24.80893
 121.19691  24.81084
 121.19880  24.81222
 121.20117  24.81357
 121.20301  24.81465
 121.20410  24.81513
 121.20646  24.81604
 121.20916  24.81713
 121.21252  24.81804
 121.21715  24.81904
 121.22174  24.81935
 121.22543  24.81944
 121.22893  24.81858
 121.23517  24.81651
 121.23559  24.81633
> 06 TPT
 121.01207  24.68816
 121.01467  24.68951
 121.01745  24.69051
 121.02019  24.69164
 121.02369  24.69317
 121.02539  24.69382
 121.02898  24.69534
 121.03011  24.69574
 121.03341  24.69717
 121.03700  24.69809
 121.03960  24.69896
 121.04267  24.69988
 121.04433  24.70036
 121.04754  24.70166
 121.04914  24.70253
 121.05061  24.70327
 121.05453  24.70484
 121.05632  24.70536
 121.05788  24.70567
 121.05996  24.70554
 121.06171  24.70572
 121.06317  24.70607
 121.06445  24.70651
 121.06596  24.70751
 121.06709  24.70798
 121.06908  24.70877
 121.07106  24.70977
 121.07233  24.71068
 121.07389  24.71129
 121.07658  24.71333
 121.07852  24.71463
 121.08079  24.71645
 121.08154  24.71702
 121.08343  24.71784
 121.08457  24.71858
 121.08740  24.72010
 121.09009  24.72097
 121.09236  24.72171
 121.09458  24.72215
 121.09775  24.72246
 121.10375  24.72256
 121.11022  24.72240
 121.11306  24.72240
 121.11580  24.72228
 121.11674  24.72219
 121.11929  24.72237
 121.12180  24.72298
 121.12506  24.72411
> 07 HCU
 120.92436  24.78995
 120.92812  24.79069
 120.93068  24.79109
 120.93523  24.79221
 120.93949  24.79372
 120.94652  24.79635
 120.95007  24.79643
 120.95406  24.79607
 120.95876  24.79525
 120.96488  24.79574
 120.96673  24.79601
 120.97163  24.79688
 120.97667  24.79942
 120.98149  24.80210
 120.98674  24.80361
 120.98945  24.80395
 120.99236  24.80416
> 08 HCG
 121.04238  24.78740
 121.04593  24.78966
 121.04913  24.79072
 121.05243  24.79137
 121.05559  24.79146
 121.05997  24.79151
 121.06537  24.79160
 121.07016  24.79110
 121.07082  24.79092
> 08 HCG
 121.04238  24.78735
 121.03908  24.78551
 121.03180  24.77979
 121.02729  24.77675
 121.02257  24.77416
 121.01902  24.77236
 121.01587  24.77199
 121.01319  24.76987
 121.01085  24.76853
 121.00860  24.76715
 121.00061  24.76346
 120.99775  24.76140
 120.99499  24.75968
 120.99240  24.75769
 120.99069  24.75660
 120.98853  24.75572
 120.98178  24.75229
 120.98031  24.75141
 120.97845  24.74980
> 08 HCG
 120.94058  24.72402
 120.93670  24.72032
 120.93436  24.71743
 120.93244  24.71578
 120.92911  24.71338
 120.92428  24.71098
 120.92063  24.70790
> 08 HCG
 120.97845  24.74982
 120.97660  24.74731
 120.97549  24.74589
 120.97425  24.74497
 120.97357  24.74428
 120.97271  24.74303
 120.97204  24.74167
 120.97068  24.74018
 120.96777  24.73823
 120.96584  24.73720
 120.96380  24.73599
 120.96199  24.73529
 120.96100  24.73489
 120.95833  24.73322
 120.95411  24.73137
 120.94944  24.73025
 120.94689  24.72898
 120.94410  24.72714
 120.94169  24.72502
 120.94039  24.72394
> 08 HCG
 121.07087  24.79092
 121.07174  24.79083
 121.07347  24.79069
 121.07572  24.79069
 121.07734  24.79092
 121.07999  24.79129
 121.08202  24.79171
 121.08487  24.79258
 121.08812  24.79332
 121.09041  24.79387
 121.09260  24.79461
 121.09478  24.79503
 121.09712  24.79549
 121.09987  24.79581
 121.10232  24.79554
 121.10425  24.79563
 121.10573  24.79568
 121.10848  24.79641
 121.10990  24.79706
 121.11224  24.79771
 121.11412  24.79807
 121.11615  24.79817
 121.11840  24.79780
 121.12151  24.79706
 121.12667  24.79559
 121.13009  24.79472
 121.13555  24.79329
 121.14019  24.79209
 121.14254  24.79149
 121.14433  24.79085
 121.14750  24.78924
 121.15169  24.78735
 121.15578  24.78528
 121.15869  24.78348
 121.16325  24.78053
 121.16509  24.77938
> 09 CTG
 120.99684  24.68258
 120.99935  24.68469
 121.00063  24.68578
 121.00237  24.68669
 121.00492  24.68769
 121.00710  24.68847
 121.00965  24.68972
 121.01253  24.69159
 121.01371  24.69254
 121.01683  24.69454
 121.01891  24.69597
 121.02212  24.69809
 121.02566  24.70087
 121.02821  24.70295
 121.03143  24.70512
 121.03374  24.70651
 121.03624  24.70768
 121.03809  24.70846
 121.04121  24.70954
 121.04409  24.71028
 121.04584  24.71097
 121.04843  24.71275
 121.05032  24.71357
 121.05245  24.71417
 121.05533  24.71474
 121.05798  24.71547
 121.05996  24.71629
 121.06157  24.71742
 121.06280  24.71903
 121.06403  24.72037
 121.06592  24.72171
 121.06757  24.72267
 121.06965  24.72362
 121.07244  24.72501
 121.07315  24.72557
 121.07381  24.72566
> 10 THP
 121.00762  24.68423
 121.00602  24.68353
 121.00465  24.68301
 121.00267  24.68245
 121.00116  24.68206
 120.99879  24.68210
 120.99530  24.68245
 120.99223  24.68279
 120.98953  24.68288
 120.98481  24.68262
 120.98240  24.68266
 120.97730  24.68310
 120.97446  24.68327
 120.97295  24.68314
 120.96917  24.68270
 120.96511  24.68279
 120.95935  24.68344
 120.95538  24.68396
 120.95141  24.68383
 120.94654  24.68361
 120.94385  24.68352
 120.94305  24.68348
 120.94097  24.68413
 120.93927  24.68496
 120.93766  24.68557
 120.93572  24.68561
 120.93270  24.68578
 120.92878  24.68622
 120.92490  24.68656
 120.92088  24.68726
 120.91890  24.68752
 120.91441  24.68795
 120.90973  24.68843
 120.90344  24.68925
 120.90344  24.68925
> 11 STN
 120.97347  24.62100
 120.97136  24.61918
 120.96958  24.61610
 120.96756  24.61421
 120.96491  24.61097
 120.96349  24.60891
 120.96261  24.60678
 120.96075  24.60385
 120.95915  24.60101
 120.95650  24.59690
 120.95447  24.59453
 120.95350  24.59382
 120.95129  24.59002
 120.95032  24.58805
 120.94890  24.58567
 120.94775  24.58425
 120.94687  24.58251
 120.94501  24.58054
 120.94378  24.57840
 120.94245  24.57706
 120.94219  24.57627
 120.93884  24.57295
 120.93689  24.57035
 120.93548  24.56742
 120.93248  24.56355
 120.93053  24.56086
 120.92814  24.55501
 120.92725  24.55343
 120.92575  24.55098
 120.92442  24.54805
 120.92327  24.54607
 120.92248  24.54489
 120.92010  24.54260
 120.91763  24.53975
 120.91717  24.53477
 120.91724  24.53231
> 12 SCS
 120.94327  24.54467
 120.94564  24.54514
 120.94687  24.54648
 120.94697  24.54862
 120.94733  24.55004
 120.94743  24.55337
 120.94840  24.55392
 120.95095  24.55494
 120.95130  24.55645
 120.95219  24.55850
 120.95405  24.56071
 120.95423  24.56206
 120.95432  24.56269
 120.95520  24.56332
 120.95661  24.56443
 120.95802  24.56720
 120.95829  24.56767
 120.95970  24.56798
 120.96049  24.56877
 120.96049  24.56941
 120.96032  24.56996
 120.96058  24.57036
 120.96111  24.57059
 120.96138  24.57170
 120.96113  24.57415
 120.96131  24.57503
 120.96202  24.57637
 120.96202  24.57748
 120.96194  24.57811
 120.96309  24.57938
 120.96450  24.58183
 120.96451  24.58286
 120.96548  24.58483
 120.96787  24.58783
 120.96919  24.58973
 120.96973  24.59234
 120.96965  24.59472
 120.96992  24.59583
 120.97134  24.59828
 120.97179  24.59986
 120.97249  24.60081
 120.97241  24.60207
 120.97330  24.60366
 120.97444  24.60500
 120.97471  24.60595
 120.97481  24.60745
 120.97578  24.60840
 120.97639  24.60840
 120.97683  24.60840
 120.97851  24.60974
 120.97895  24.60997
 120.97965  24.61060
> 13 SYI
 120.73555  24.35050
 120.73466  24.35531
 120.73427  24.36003
 120.73457  24.36220
 120.73556  24.36538
 120.73636  24.36810
 120.73745  24.37154
 120.73894  24.37472
 120.74053  24.37843
 120.74261  24.38260
 120.74528  24.38799
 120.74820  24.39194
 120.75395  24.39839
 120.76005  24.40614
 120.76329  24.40953
 120.76611  24.41226
 120.76795  24.41304
 120.76993  24.41396
 120.77205  24.41358
 120.77418  24.41255
 120.77532  24.41177
 120.77759  24.41126
 120.77944  24.41061
 120.78100  24.40958
 120.78214  24.40855
 120.78399  24.40738
 120.78654  24.40635
 120.78725  24.40597
 120.78810  24.40610
 120.79135  24.40682
 120.79472  24.40710
 120.79773  24.40691
 120.80085  24.40549
 120.80386  24.40319
 120.80613  24.39992
 120.80745  24.39695
 120.81000  24.39558
> 13 SYI
 120.73565  24.35032
 120.73643  24.34351
 120.73702  24.33915
 120.73830  24.33452
 120.73929  24.33080
 120.73857  24.32670
 120.73948  24.32427
 120.73859  24.32137
 120.73829  24.31946
 120.73759  24.31665
 120.73700  24.31320
 120.73699  24.31003
 120.73739  24.30694
 120.73758  24.30531
 120.73768  24.30367
 120.73827  24.30159
 120.73926  24.29922
 120.73965  24.29759
 120.73817  24.29532
 120.73648  24.29315
 120.73602  24.29141
 120.73559  24.28952
 120.73667  24.28516
> 14 TCA
 120.63528  24.36781
 120.63329  24.36543
 120.63180  24.36329
 120.62890  24.35938
 120.62691  24.35647
 120.62516  24.35470
 120.62226  24.35133
 120.61977  24.34880
 120.61836  24.34665
 120.61454  24.34228
 120.61255  24.34044
 120.61089  24.33898
 120.60883  24.33714
 120.60797  24.33623
 120.60674  24.33491
 120.60458  24.33245
 120.60267  24.33008
> 15 TCS
 120.61380  24.32461
 120.60991  24.31947
 120.60668  24.31334
 120.60297  24.30530
 120.59941  24.29978
 120.59486  24.29365
 120.58440  24.28336
 120.58320  24.28178
 120.58225  24.28053
 120.58106  24.27908
 120.57553  24.27415
 120.57146  24.27001
 120.56994  24.26843
 120.56790  24.26632
 120.56450  24.26149
 120.56128  24.25621
> 15 TCS
 120.61380  24.32453
 120.61728  24.32885
 120.62337  24.33507
 120.62741  24.33911
 120.63281  24.34517
 120.63530  24.34747
 120.63986  24.35276
 120.64343  24.35683
 120.64675  24.36058
 120.64816  24.36265
 120.65023  24.36579
 120.65322  24.36978
> 16 TTC
 120.59475  24.26942
 120.59964  24.26909
 120.60459  24.26935
 120.60855  24.26973
 120.61273  24.27037
 120.61704  24.27121
 120.62164  24.27224
 120.62744  24.27431
 120.63218  24.27593
 120.63806  24.27735
 120.64542  24.27909
 120.65271  24.28148
 120.65596  24.28245
 120.65844  24.28497
 120.66332  24.28672
 120.66651  24.28827
 120.66821  24.28995
 120.67132  24.29313
 120.67677  24.29422
 120.68307  24.29590
 120.68541  24.29635
 120.69524  24.29983
 120.70324  24.30345
 120.70586  24.30410
 120.71068  24.30850
 120.71507  24.31121
 120.71981  24.31458
 120.72852  24.31793
 120.73320  24.32195
 120.73469  24.32330
 120.73759  24.32479
> 17 CHS
 120.55571  24.24992
 120.55153  24.23821
 120.55062  24.23621
 120.54960  24.23399
 120.54881  24.23199
 120.54836  24.23083
 120.54813  24.22998
 120.54791  24.22956
 120.54711  24.22808
 120.54666  24.22639
 120.54610  24.22471
 120.54542  24.22302
 120.54474  24.22080
 120.54441  24.21964
 120.54373  24.21775
 120.54282  24.21532
 120.54203  24.21342
 120.54193  24.21184
 120.54148  24.21015
 120.54125  24.20868
 120.54069  24.20699
 120.54058  24.20625
 120.53990  24.20383
 120.53946  24.20214
 120.53900  24.20108
 120.53890  24.19950
 120.53867  24.19834
 120.53868  24.19676
 120.53835  24.19518
 120.53813  24.19349
 120.53779  24.19212
 120.53768  24.19054
 120.53758  24.18875
 120.53747  24.18738
 120.53725  24.18517
 120.53692  24.18338
 120.53659  24.18095
 120.53660  24.17948
 120.53615  24.17769
 120.53547  24.17600
 120.53514  24.17399
 120.53469  24.17168
 120.53368  24.16756
 120.53346  24.16567
 120.53290  24.16292
 120.53291  24.16145
 120.53225  24.15671
 120.53226  24.15449
 120.53216  24.15302
 120.53230  24.14754
 120.53232  24.14459
 120.53233  24.14291
 120.53222  24.14133
 120.53257  24.13964
 120.53258  24.13796
> 17 CHS
 120.55568  24.25007
 120.55863  24.25659
 120.56349  24.26677
 120.56818  24.27521
 120.57321  24.28332
 120.58137  24.29589
 120.58432  24.30177
 120.58831  24.30893
 120.59196  24.31402
> 18 CHA
 120.59890  23.81529
 120.59864  23.81868
 120.59887  23.82305
 120.59759  23.83198
 120.59567  23.83824
 120.59599  23.84798
 120.59824  23.85286
 120.59961  23.86062
 120.60080  23.86888
 120.60128  23.87230
 120.60261  23.88455
 120.60295  23.89305
 120.60356  23.89861
 120.60326  23.90613
 120.60417  23.91420
 120.60417  23.92060
 120.60021  23.92616
 120.59595  23.93061
 120.59199  23.93896
 120.58865  23.95065
 120.58865  23.96011
> 18 CHA
 120.53501  24.11541
 120.53536  24.11279
 120.53583  24.11058
 120.53607  24.10847
 120.53631  24.10710
 120.53632  24.10531
 120.53633  24.10331
 120.53633  24.10205
 120.53634  24.10036
 120.53635  24.09878
 120.53659  24.09762
 120.53659  24.09625
 120.53650  24.09204
 120.53640  24.09035
 120.53640  24.08909
 120.53642  24.08709
 120.53654  24.08582
 120.53679  24.08151
 120.53703  24.07972
 120.53739  24.07750
 120.53739  24.07592
 120.53740  24.07445
 120.53741  24.07361
 120.53777  24.07003
 120.53766  24.06855
 120.53779  24.06581
 120.53799  24.05159
 120.53846  24.04885
 120.53859  24.04612
 120.53906  24.04380
 120.53942  24.04106
 120.54035  24.03896
 120.54059  24.03738
 120.54071  24.03654
 120.54272  24.03364
 120.54539  24.02982
 120.54768  24.02635
 120.55132  24.02253
> 18 CHA
 120.58834  23.96038
 120.58895  23.96706
 120.58652  23.97680
 120.58469  23.98237
 120.58195  23.98737
 120.57890  23.99016
 120.57626  23.99386
 120.57255  24.00149
 120.56540  24.00936
 120.56059  24.01500
 120.55681  24.01877
 120.55132  24.02316
> 19 CLP
 120.68630  24.00852
 120.68624  24.00769
 120.68603  24.00730
 120.68560  24.00676
 120.68528  24.00613
 120.68533  24.00550
 120.68560  24.00477
 120.68581  24.00486
 120.68581  24.00399
 120.68581  24.00355
 120.68591  24.00311
 120.68645  24.00311
 120.68645  24.00291
 120.68634  24.00243
 120.68543  24.00199
 120.68442  24.00165
 120.68325  24.00156
 120.68245  24.00069
 120.68186  23.99860
 120.68149  23.99636
 120.68138  23.99606
 120.68175  23.99538
 120.68159  23.99334
 120.68174  23.99275
 120.68169  23.99051
 120.68137  23.98968
 120.68142  23.98876
 120.68152  23.98822
 120.68227  23.98783
 120.68227  23.98734
 120.68200  23.98686
 120.68173  23.98642
 120.68157  23.98579
 120.68163  23.98515
 120.68162  23.98501
 120.68162  23.98486
 120.68035  23.98336
 120.68013  23.98199
 120.68061  23.98097
 120.68082  23.98043
 120.68124  23.98033
 120.68234  23.98066
 120.68236  23.98067
 120.68295  23.97970
 120.68374  23.97887
 120.68427  23.97799
 120.68438  23.97750
 120.68406  23.97662
 120.68390  23.97604
 120.68395  23.97555
 120.68475  23.97492
 120.68506  23.97419
 120.68501  23.97321
 120.68437  23.97205
 120.68378  23.97141
 120.68373  23.97059
 120.68346  23.96952
 120.68213  23.96816
 120.68133  23.96792
 120.68085  23.96753
 120.68026  23.96675
 120.68026  23.96626
 120.68021  23.96597
 120.67968  23.96519
 120.67930  23.96408
 120.67940  23.96232
 120.67972  23.96169
 120.67983  23.96115
 120.68062  23.96027
 120.68073  23.95944
 120.68238  23.95783
 120.68333  23.95754
 120.68386  23.95758
 120.68402  23.95748
 120.68413  23.95700
 120.68439  23.95666
 120.68524  23.95617
 120.68620  23.95504
 120.68875  23.95255
 120.68901  23.95172
 120.68912  23.95060
 120.69098  23.94962
 120.69295  23.94961
 120.69385  23.94873
 120.69401  23.94761
 120.69443  23.94712
 120.69512  23.94547
 120.69735  23.94361
 120.69793  23.94317
 120.69740  23.94229
 120.69719  23.94137
 120.69766  23.94073
 120.69756  23.93995
 120.69707  23.93825
 120.69718  23.93718
 120.69850  23.93581
 120.70036  23.93425
 120.70057  23.93274
 120.70094  23.93122
 120.70174  23.92981
 120.70083  23.92845
 120.69950  23.92675
 120.69886  23.92437
 120.69896  23.92315
 120.69959  23.92159
 120.69991  23.92027
 120.69874  23.91950
 120.69810  23.91916
 120.69778  23.91867
 120.69655  23.91570
 120.69650  23.91483
 120.69708  23.91312
 120.69670  23.91171
 120.69681  23.91074
 120.69713  23.91020
 120.69718  23.90864
 120.69739  23.90708
 120.69776  23.90572
 120.69839  23.90343
 120.69855  23.90226
 120.69977  23.89962
 120.70061  23.89782
 120.70189  23.89596
 120.70517  23.89089
 120.70538  23.89001
 120.70628  23.88864
 120.70623  23.88796
 120.70623  23.88723
 120.70591  23.88655
 120.70654  23.88460
 120.70697  23.88435
> 19 CLP
 120.70097  23.80857
 120.70134  23.80744
 120.70240  23.80650
 120.70298  23.80605
 120.70346  23.80571
 120.70346  23.80536
 120.70452  23.80423
 120.70510  23.80369
 120.70510  23.80315
 120.70488  23.80222
 120.70477  23.80173
 120.70509  23.80085
 120.70503  23.80031
 120.70423  23.79963
 120.70375  23.79816
 120.70385  23.79694
 120.70438  23.79625
 120.70470  23.79610
 120.70453  23.79561
 120.70384  23.79498
 120.70304  23.79479
 120.70219  23.79440
 120.70182  23.79406
 120.70049  23.79363
 120.69990  23.79310
 120.69974  23.79232
 120.70047  23.79001
 120.70137  23.78804
 120.70227  23.78735
 120.70200  23.78633
 120.70210  23.78393
 120.70172  23.78261
 120.70156  23.78138
 120.70166  23.78070
 120.70240  23.77932
 120.70271  23.77868
 120.70223  23.77790
 120.70111  23.77688
 120.69983  23.77537
 120.69940  23.77435
 120.69929  23.77312
 120.69961  23.77185
 120.70040  23.77052
 120.70050  23.76939
 120.70113  23.76836
 120.70118  23.76699
 120.70118  23.76606
 120.70149  23.76513
 120.70192  23.76483
 120.70197  23.76424
 120.70149  23.76361
 120.69962  23.76225
 120.69653  23.75919
 120.69466  23.75685
 120.69445  23.75617
 120.69497  23.75450
 120.69481  23.75352
 120.69496  23.75102
 120.69505  23.74911
 120.69425  23.74755
 120.69372  23.74711
 120.69319  23.74702
 120.69255  23.74575
 120.69169  23.74488
 120.69041  23.74307
> 19 CLP
 120.72759  24.10331
 120.72676  24.10208
 120.72661  24.10085
 120.72758  24.09871
 120.72854  24.09784
 120.72766  24.09579
 120.72711  24.09476
 120.72832  24.09144
 120.72878  24.09032
 120.72885  24.08929
 120.72818  24.08893
 120.72695  24.08882
 120.72544  24.08881
 120.72427  24.08824
 120.72310  24.08742
 120.72198  24.08782
 120.72136  24.08833
 120.71918  24.08826
 120.71723  24.08723
 120.71673  24.08681
 120.71606  24.08620
 120.71590  24.08579
 120.71546  24.08507
 120.71501  24.08460
 120.71486  24.08327
 120.71447  24.08271
 120.71454  24.08178
 120.71454  24.08143
 120.71371  24.08076
 120.71367  24.07948
 120.71339  24.07886
 120.71306  24.07865
 120.71278  24.07865
 120.71239  24.07803
 120.71106  24.07731
 120.70910  24.07668
 120.70755  24.07560
 120.70650  24.07452
 120.70611  24.07380
 120.70349  24.07286
 120.70154  24.07244
 120.69958  24.07243
 120.69757  24.07180
 120.69656  24.07180
 120.69506  24.07086
 120.69385  24.06896
 120.69460  24.06712
 120.69605  24.06698
 120.69633  24.06673
 120.69584  24.06549
 120.69596  24.06508
 120.69602  24.06427
 120.69631  24.06340
 120.69626  24.06335
> 19 CLP
 120.75925  24.28511
 120.75855  24.28667
 120.75792  24.28694
 120.75742  24.28675
 120.75720  24.28559
 120.75677  24.28488
 120.75598  24.28424
 120.75541  24.28308
 120.75448  24.28277
 120.75257  24.28214
 120.75164  24.28157
 120.75143  24.28093
 120.75085  24.28029
 120.75014  24.27952
 120.74971  24.27881
 120.74977  24.27765
 120.74955  24.27733
 120.74849  24.27675
 120.74749  24.27592
 120.74570  24.27316
 120.74483  24.27130
 120.74412  24.27072
 120.74317  24.26827
 120.74259  24.26666
 120.74081  24.26532
 120.73903  24.26353
 120.73824  24.26205
 120.73752  24.26083
 120.73659  24.25968
 120.73630  24.25884
 120.73727  24.25663
 120.73726  24.25579
 120.73662  24.25541
 120.73541  24.25439
 120.73498  24.25355
 120.73490  24.25323
 120.73440  24.25252
 120.73205  24.25093
 120.73141  24.25023
 120.72885  24.24851
 120.72743  24.24781
 120.72658  24.24775
 120.72608  24.24776
 120.72521  24.24499
 120.72455  24.24286
 120.72503  24.24079
 120.72572  24.23845
 120.72613  24.23683
 120.72619  24.23664
> 19 CLP
 120.72637  24.21718
 120.72700  24.21607
 120.72607  24.21492
 120.72486  24.21428
 120.72385  24.21229
 120.72347  24.20938
 120.72359  24.20712
 120.72357  24.20499
 120.72321  24.20434
 120.72362  24.20253
 120.72410  24.20130
 120.72402  24.20046
 120.72366  24.19956
 120.72366  24.19917
 120.72288  24.19879
 120.72082  24.19810
 120.72004  24.19759
 120.71940  24.19675
 120.71910  24.19546
 120.71973  24.19475
 120.72085  24.19331
 120.72148  24.19279
 120.72154  24.19169
 120.72153  24.19059
 120.72208  24.18916
 120.72270  24.18722
 120.72345  24.18443
 120.72450  24.18332
 120.72527  24.18189
 120.72547  24.18040
> 19 CLP
 120.79993  24.28651
 120.79752  24.28672
 120.79398  24.28605
 120.79092  24.28453
 120.78978  24.28351
 120.78699  24.27998
 120.78176  24.28049
 120.78077  24.28056
 120.77723  24.27969
 120.77496  24.27965
 120.77347  24.27915
 120.77220  24.27910
 120.77043  24.27860
 120.76562  24.27839
 120.76484  24.27840
> 19 CLP
 120.69393  24.05529
 120.69249  24.05421
 120.69210  24.05395
 120.69143  24.05369
 120.69093  24.05333
 120.69071  24.05292
 120.69066  24.05256
 120.69082  24.05312
 120.69009  24.05322
 120.68925  24.05337
 120.68853  24.05311
 120.68741  24.05264
 120.68669  24.05197
 120.68597  24.05125
 120.68593  24.04977
 120.68622  24.04839
 120.68685  24.04731
 120.68860  24.04620
 120.68978  24.04574
 120.69017  24.04529
 120.69029  24.04467
 120.69114  24.04370
 120.69137  24.04335
 120.69160  24.04273
 120.69065  24.04211
 120.69004  24.04155
 120.68960  24.04073
 120.68838  24.03995
 120.68777  24.03933
 120.68766  24.03882
 120.68784  24.03826
 120.68751  24.03739
 120.68713  24.03615
 120.68770  24.03529
 120.68821  24.03442
 120.68939  24.03366
 120.68894  24.03448
 120.68836  24.03591
> 19 CLP
 120.73206  24.13882
 120.73236  24.13662
 120.73220  24.13560
 120.73165  24.13477
 120.73158  24.13481
 120.73131  24.13493
 120.72974  24.13492
 120.72823  24.13496
 120.72695  24.13480
 120.72673  24.13439
 120.72622  24.13423
 120.72578  24.13402
 120.72573  24.13356
 120.72584  24.13305
 120.72596  24.13259
 120.72641  24.13213
 120.72743  24.13122
 120.72715  24.13060
 120.72716  24.12999
 120.72726  24.12928
 120.72728  24.12912
 120.72813  24.12840
 120.72875  24.12790
 120.72915  24.12703
 120.72944  24.12585
 120.72946  24.12416
 120.72969  24.12340
 120.72992  24.12294
 120.73093  24.12207
 120.73140  24.12044
 120.73193  24.11762
 120.73171  24.11670
 120.73133  24.11619
 120.73099  24.11593
 120.73034  24.11454
 120.73023  24.11408
 120.73075  24.11250
 120.73093  24.11112
> 19 CLP
 120.70012  23.86334
 120.69895  23.86315
 120.69853  23.86320
 120.69831  23.86291
 120.69869  23.86237
 120.69938  23.86188
 120.69964  23.86125
 120.70001  23.86095
 120.70028  23.86066
 120.70081  23.85915
 120.70080  23.85808
 120.70059  23.85778
 120.69926  23.85730
 120.69777  23.85663
 120.69692  23.85590
 120.69633  23.85478
 120.69628  23.85395
 120.69665  23.85356
 120.69718  23.85327
 120.69745  23.85317
 120.69729  23.85273
 120.69622  23.85244
 120.69574  23.85084
 120.69553  23.84996
 120.69542  23.84967
 120.69574  23.84928
 120.69584  23.84884
