120.22	22.9989	12.6143
120.5401	23.0002	46.2041
120.4026	22.9946	24.0402
120.6352	22.99335	52.82275
120.2105	22.9759	12.5603
120.353	22.9711	25.438
120.1869	22.9637	10.6118
120.2176	22.9433	14.4586
120.27605	22.93725	23.16345
120.3085	22.9358	24.03
120.4598	22.9392	38.64
120.5033	22.9423	46.7274
120.2168	22.9188	27.6279
120.3477	22.9192	30.9013
120.7035	22.9156	54.5235
120.4201	22.9081	37.5729
120.2996	22.8957	31.2698
120.3518	22.9042	29.2098
120.5539	22.9	49.01515
120.4812	22.8896	47.993
120.4941	22.8856	49.6779
120.3292	22.8833	30.3506
120.2529	22.8559	37.2368
120.3606	22.8642	37.3664
120.4656	22.8478	48.1386
120.6022	22.8507	54.7001
120.3707	22.8353	38.9031
120.3983	22.84	40.098
120.4521	22.8371	53.4148
120.3121	22.8149	39.6869
120.633	22.8102	57.4001
120.2631	22.7959	26.5345
120.3573	22.8033	40.0281
120.4053	22.7776	56.8546
120.3761	22.7635	58.3124
120.5279	22.7586	56.3746
120.2778	22.7547	41.0912
120.728	22.7525	56.0803
120.3263	22.7282	56.7634
120.6406	22.7173	57.7281
120.6521	22.7076	59.5272
120.6017	22.7039	55.709
120.3054	22.6931	53.3259
120.4354	22.6879	52.1453
120.2995	22.6476	47.0617
120.4597	22.6499	56.3565
120.6062	22.645	54.0156
120.3511	22.6277	51.9762
120.2883	22.6145	50.4686
120.5043	22.6061	51.8247
120.3187	22.5872	51.0108
120.3978	22.5926	49.7845
120.3496	22.5813	49.3207
120.6395	22.5297	55.9473
120.5714	22.5039	56.2004
