245.888876667	29.9787066667	3
246.96821	29.97529	3
245.87457	29.92127	5
245.93762	29.8904942857	7
246.9578	29.929	1
246.979326	29.909278	5
245.874475	29.866665	2
245.902538	29.836487	10
247.09217	29.839086	5
247.156133333	29.8022333333	3
245.926845	29.7882725	4
245.996625	29.7808475	4
246.081066	29.773334	5
246.172538889	29.7512188889	9
247.1931525	29.75145	4
247.2215	29.7565666667	3
246.085713333	29.6600033333	6
246.13786	29.70591	1
246.34858	29.62817	1
247.1128	29.6469166667	3
247.154565	29.6866875	4
246.07194	29.58486	5
246.256184	29.571064	5
246.343975556	29.59138	9
247.019503333	29.5629333333	3
247.066608	29.60354	5
246.10767	29.5266033333	3
246.160293333	29.5101416667	6
246.20977	29.54003	1
246.36213	29.500116	5
246.922234	29.486374	5
246.978973333	29.5302233333	3
246.3652	29.412458	5
246.875	29.4321	2
246.8798	29.407775	4
246.366188	29.33044	5
246.440115	29.301835	2
246.884118	29.33074	5
246.36978	29.2736	2
246.4164225	29.284205	4
246.478662	29.246074	5
246.88438	29.25402	5
245.175066	29.141618	5
246.4836225	29.1687925	8
246.609995	29.132485	2
246.642	29.139	2
246.900908571	29.1800285714	7
246.995656	29.1717	5
247.083906	29.170392	5
247.16625	29.1713325	4
247.259225	29.1743875	4
247.339076667	29.166505	6
247.394056	29.164886	5
245.02159	29.097965	2
245.076776667	29.0857666667	9
245.138613333	29.0914833333	3
246.579625	29.112815	2
246.68418	29.08902	5
246.70865	29.06353	1
247.278505	29.049745	2
247.328298333	29.0959333333	6
245.02222	29.03752	1
245.17938	29.01311	3
245.21895	28.98845	1
246.611426667	28.9783	3
246.664482	29.0183	5
246.87165	28.96045	1
246.925176	28.983404	5
246.9724	28.96638	2
247.176813333	28.9628466667	6
247.231794286	28.9959657143	7
245.34179	28.87823	1
245.400376667	28.8982633333	3
246.60252	28.9502866667	3
246.661116667	28.92345	3
246.744052	28.902946	5
246.83019	28.9144244444	9
246.922251	28.913848	10
246.991515556	28.9423966667	9
247.095845714	28.93511	7
247.150566	28.927014	5
247.259591667	28.9180616667	6
245.15521	28.80334	3
245.251586667	28.84058	3
245.338695	28.831055	2
245.410318571	28.8217771429	7
245.474983333	28.8398366667	3
246.786875	28.86701	2
246.84751	28.8347081818	11
246.911695	28.8198375	4
246.99425	28.8177542857	7
247.103475	28.8595	2
247.16773	28.8314733333	6
247.2838075	28.83758	4
247.2949	28.7989	1
245.02579	28.76081	3
245.072253333	28.7523133333	3
245.18891	28.71872	1
245.2537825	28.7366125	4
245.338463333	28.7582877778	9
245.39405	28.78353	1
246.87222	28.79071	1
246.918046667	28.7568775	12
246.99648	28.743079	10
247.20349	28.78705	1
247.222536	28.739986	5
247.305083333	28.75033	6
245.02454	28.64649	1
245.079333333	28.6705666667	3
245.162461667	28.6719183333	6
245.240536667	28.6729066667	3
245.3175	28.65956	3
245.7916	28.6363	1
245.804675	28.63805	2
246.906344286	28.6680985714	7
247.006325625	28.6704328125	32
247.07421	28.648931	10
247.259286667	28.6584966667	6
247.320850909	28.6468209091	11
247.3751	28.62585	1
245.026215	28.560035	2
245.093923333	28.6017	3
245.279	28.559845	2
245.30666	28.59582	2
245.39993	28.54605	1
245.67803	28.557325	2
245.758496667	28.5941766667	6
245.79907	28.62251	1
246.94082	28.6101325	4
246.993631429	28.5998442857	7
247.09058	28.58534	12
247.133776667	28.6088933333	3
247.324306	28.580952	5
247.390358	28.585784	5
245.242383333	28.4917133333	3
245.51062	28.481915	2
245.5833025	28.48693	4
245.66935	28.500145	2
245.729466667	28.5164333333	3
247.029616667	28.5160666667	3
247.073204	28.512834	5
247.169417778	28.5119011111	9
247.24178875	28.49272	8
247.325222	28.51141	5
247.38792	28.504174	5
247.5372	28.468	1
245.18036	28.402025	2
245.20855	28.43944	1
245.43826	28.3906	1
245.48874	28.4257	3
245.60643	28.43743	1
245.659865	28.4218625	4
245.70975	28.38273	1
247.265296667	28.44554	3
247.331666	28.41481	5
247.399134444	28.4160877778	9
247.522788	28.410809	10
247.588785556	28.4075583333	18
245.11344	28.31548	1
245.14212	28.352575	2
245.337166667	28.3205866667	3
245.4004	28.364275	2
245.605733333	28.3278466667	3
245.663905	28.34516	2
245.7433	28.3467	1
247.411357143	28.3478814286	7
247.515953333	28.3503811111	9
247.586506667	28.3304883333	6
245.03696	28.21658	1
245.0752	28.2660333333	3
245.18347	28.21847	1
245.24757	28.2609375	4
245.534635	28.218255	2
245.56623	28.2559825	4
245.63903	28.28394	1
245.795	28.2133	1
247.520853333	28.2675575	12
247.579723333	28.2582216667	24
245.01784	28.19185	1
245.08091	28.15051	3
245.14501	28.192985	2
245.398535	28.138815	2
245.490268	28.173226	5
245.59496	28.13461	3
245.6786625	28.14595	4
245.751014545	28.1829836364	11
247.4260475	28.141555	4
247.492074	28.184122	5
247.6097	28.2019	1
247.658298	28.181016	5
247.75034	28.16674	5
247.840618	28.155762	5
247.91747	28.1423625	4
247.967545	28.131335	2
248.259753333	28.165125	12
248.335694444	28.1705966667	9
248.41491125	28.14602875	8
245.01682	28.108035	2
245.144275	28.048935	2
245.2443175	28.063315	4
245.320688	28.085464	5
245.419673333	28.08341	6
245.49279	28.116294	5
245.591736667	28.06158	3
245.6563	28.108495	4
247.257368	28.059986	5
247.337898	28.09835	5
247.41242	28.067504	5
247.498323333	28.0707083333	6
247.55277	28.05078	1
248.012448	28.088306	5
248.04924	28.04771	1
248.273384	28.082442	10
248.430855	28.079945	10
245.02138	28.02556	1
245.088035	28.02	4
245.16903	27.99869	1
245.21419	28.02566	1
245.37373	27.97426	1
245.414913333	27.9928133333	3
245.497826667	27.9933333333	3
245.54478	28.02746	1
247.317525	28.023525	4
247.59097	28.026065	4
247.6559325	27.9835	4
248.02472	27.9759366667	3
248.054253333	28.0204433333	3
248.29155	28.04131	1
248.312070909	27.9966572727	11
248.399573	27.999812	10
245.03405	27.9203	1
245.0793	27.94573	1
245.344452857	27.9048885714	7
245.4009825	27.9229575	4
247.70505	27.94772	1
247.749	27.912066	5
247.79294	27.87852	1
247.982774	27.916178	5
248.258968	27.8829	5
248.344665	27.9053274074	54
248.38389875	27.91744	8
245.312	27.86016	5
247.412701	27.798769	10
247.49975	27.81065	5
247.58367	27.8195425	4
247.666242	27.82504	5
247.748525	27.82981	4
247.833809	27.841388	10
247.921218571	27.8297535714	14
247.99229	27.8462	5
248.076006	27.8567	5
248.159726	27.8672	5
248.269635714	27.8231785714	7
248.336468615	27.8373983077	65
248.39756	27.8359090909	22
248.598235714	27.81245	7
248.657462857	27.81388	7
249.0293125	27.7979775	4
249.071238333	27.8173516667	6
249.1657	27.8036	1
247.4346875	27.7782275	4
247.48935	27.7334866667	6
247.939403333	27.78205	3
247.996171111	27.7288044444	9
248.08881	27.7223	4
248.171886	27.743174	5
248.272167143	27.7479878571	14
248.320050312	27.7652928125	32
248.426931	27.762001	10
248.508437895	27.7451313158	38
248.556035714	27.7614814286	7
248.69593	27.78329	3
248.744716	27.741543	10
248.8507075	27.714495	4
248.907354	27.740974	10
249.01273	27.73974	4
249.0740425	27.72895	4
249.148335	27.7492683333	6
245.019364091	27.6478663636	22
245.05251	27.63384	4
247.53455	27.69632	2
247.582195	27.6645916667	6
247.66948	27.65509	6
247.753186	27.65581	5
247.836071667	27.656495	6
247.91922	27.656875	6
248.00770125	27.669785	8
248.070386154	27.6586376923	13
248.17211	27.631165	2
248.250976471	27.6649311765	17
248.309794545	27.6608645455	11
248.38432	27.65473	5
248.485618235	27.6686264706	17
248.5806224	27.6678844	25
248.669280625	27.6459671875	32
248.773438889	27.6583133333	9
248.806503333	27.6939183333	6
248.907173163	27.6650497959	98
249.007415	27.66193375	8
249.0558625	27.6924525	4
249.158674	27.66957	5
245.021214571	27.5886157143	35
245.076094306	27.5820065278	72
245.136646	27.55623	5
248.00817	27.5827375	8
248.179581667	27.5933291667	12
248.256852727	27.5909163636	11
248.330991053	27.5884552632	19
248.419571563	27.5781215625	32
248.497569167	27.5673791667	12
248.58134	27.5860434375	32
248.6912675	27.574286875	16
248.743208929	27.5893832143	56
248.820155	27.579485	24
248.9376585	27.6025955	20
248.982224583	27.579170625	48
249.083585	27.56647	4
249.163892727	27.5750745455	11
249.246256	27.55014	5
245.020565625	27.499129375	16
245.084883429	27.5039648571	35
245.1648736	27.4989448	50
245.222745	27.470695	6
247.93432	27.4890366667	6
247.96714	27.530685	2
248.174847143	27.4821871429	7
248.254675833	27.4850066667	12
248.342653333	27.487262963	27
248.409247059	27.4978523529	17
248.5138636	27.513764	25
248.593751354	27.4877533333	96
248.656492885	27.4918455769	52
248.749702	27.51387	5
248.849312727	27.5186018182	11
248.913998889	27.4885344444	18
248.988362895	27.5069368421	38
249.175403333	27.501755	6
249.262542857	27.5033857143	7
