120.58878	23.64586	24.9177
120.71938	23.63432	12.516
121.39803	23.63121	9.07083
120.4877	23.6071	26.1048
120.88519	23.6075	1.58114
121.51942	23.59845	36.6281
120.50679	23.59152	27.103
119.56374	23.5652	34.492
120.5684	23.56711	19.7223
120.47519	23.56437	25.9632
120.60584	23.56115	15.8619
121.4051	23.55528	20.2475
120.54951	23.53568	20.3541
120.62683	23.54326	15.5184
120.66425	23.54079	14.9723
120.7399	23.5294	8.46286
121.37139	23.5316	11.2894
120.81329	23.50817	6.75426
120.4332	23.49597	24.368
120.95914	23.4873	7.60263
121.42389	23.49198	31.934
120.29988	23.47757	29.8042
120.47378	23.48498	22.8232
120.65483	23.48291	14.0004
120.88705	23.4814	11.1611
120.45276	23.47304	22.8002
120.55422	23.46561	18.3371
120.7012	23.4686	9.80816
121.50574	23.47221	39.0902
120.50857	23.45894	20.5
120.55298	23.46298	18.1177
120.7415	23.45619	7.8
121.3931	23.45285	31.1719
120.60472	23.43871	16.3233
120.48126	23.42854	21.5474
120.524	23.42297	19.201
120.61239	23.41794	8.40595
120.37777	23.41415	24.7776
120.71215	23.40764	7.32462
121.45301	23.40621	36.9908
120.2908	23.39327	28.9318
120.4449	23.3776	22.8405
120.56347	23.37714	13.2378
120.2793	23.36066	28.5787
120.57719	23.36174	8.28794
120.67515	23.33968	5.94811
121.30113	23.34093	13.4004
121.35889	23.34108	33.8681
120.50702	23.33098	11.5313
120.40404	23.31724	25.4778
121.30021	23.32138	11.068
121.45434	23.31946	39.5885
120.169	23.294	29.3886
120.7209	23.2754	5.74282
120.91567	23.27779	11.2508
120.452	23.2732	16.1152
120.3736	23.2572	25.2634
120.82626	23.26363	8.2
120.58541	23.2508	5.06952
120.4004	23.2222	19.638
120.49734	23.21974	13.3462
120.33945	23.20542	25.5425
120.36817	23.20524	23.1244
121.28057	23.21318	30.2372
121.02685	23.20054	5.39351
120.13488	23.18838	32.0156
120.52633	23.18684	6.30714
120.64604	23.16038	9.97246
120.08598	23.14655	34.377
121.12568	23.13236	2.75136
121.23087	23.12557	9.36483
121.23741	23.12706	32.9621
121.20598	23.11584	6.75426
120.70287	23.10862	15.8446
121.19949	23.10886	6.772
120.27439	23.10199	28.4888
121.37358	23.0974	38.2205
120.21358	23.07986	28.6848
120.31755	23.07537	24.8847
120.59062	23.08029	12.2495
121.30022	23.07516	31.1849
120.09275	23.05584	31.934
120.48826	23.05947	10.2786
120.33409	23.05079	20.6495
121.16425	23.04968	3.13209
120.33584	23.02714	19.7608
120.65472	23.03402	21.7117
121.33059	23.02566	36.0956
120.22612	23.02032	23.3585
120.27588	23.01875	20.5117
120.34781	23.02143	19.17
120.54006	23.00022	21.8014
120.40261	22.99458	20.1693
120.63538	22.9929	22.6338
120.18695	22.96369	24.0635
121.11289	22.95165	1.39284
120.21756	22.94327	22.5801
120.276065	22.937285	15.39765
120.30849	22.93581	16.2985
120.50331	22.94229	19.4618
121.16611	22.94217	35.1548
120.70351	22.91562	25.3332
120.42008	22.90812	18.0136
121.13056	22.90631	11.7686
121.25462	22.90829	35.5208
120.554	22.9	24.8793
120.60224	22.85069	27.0296
120.39831	22.83998	21.9146
120.45209	22.8371	27.5204
121.18938	22.82076	36.7663
120.63298	22.81019	29.6503
120.26315	22.79585	19.804
120.35726	22.80331	23.0339
121.12313	22.80107	16.1645
120.37615	22.76351	32.1076
120.5279	22.75861	31.9789
121.0807	22.76455	10.8116
120.27784	22.75468	25.5562
120.728	22.7525	27.2971
121.14762	22.74713	12.6775
120.64064	22.71727	28.6775
120.60173	22.70388	28.7124
120.3054	22.69313	40.8872
120.45968	22.64985	33.2555
120.95987	22.64892	2.54951
120.60617	22.64498	26.4764
120.50431	22.60606	25.4374
120.34965	22.58127	34.4471
120.6395	22.5297	27.6697
120.57141	22.50389	28.7111
120.94441	22.47842	4.60435
120.5796	22.43005	27.3695
120.68729	22.41192	24.7873
120.36907	22.34667	43.4957
120.62278	22.32996	24.5153
120.86497	22.3113	11.3952
120.75191	22.20413	16.4712
120.76485	22.12753	15.3769
120.83892	22.12637	9.58019
120.70439	22.0574	21.6363
121.558125	22.03726	51.4429
120.80973	22.00754	9.97246
120.74645	22.00393	22.766
120.737	21.9506	8.48646
