120.53	22.93833333	9.8	1.09
120.5526667	22.90366667	12.82	1.75
120.5991667	23.05566667	12.14	0.99
120.5293333	22.9185	17.75	1.5
120.512	23.08833333	7.74	0.46
120.5936667	22.90166667	15.53	1.54
120.5718333	22.899	19.83	1.49
120.5508333	22.97616667	18.3	1.14
120.5665	22.9935	12.25	1.82
120.4306667	22.9665	22.3	2.35
120.6046667	23.12416667	14.06	0.99
120.6035	22.89983333	15.44	1.9
120.3438333	22.96816667	21.92	1.98
120.5693333	23.08433333	10.6	2.13
120.3518333	22.97966667	22.89	2.73
120.5578333	22.90233333	15.26	2.14
120.5321667	22.92116667	11.66	1.55
120.5365	23.01966667	18.83	1.55
120.5668333	22.9125	20.14	1.28
120.5953333	23.123	7.16	0.79
120.5255	23.08033333	7.91	0.88
120.5631667	23.05966667	11.15	1.28
120.3413333	22.97066667	27.54	1.81
120.6026667	22.9035	15.23	1.5
120.5475	23.04816667	10.68	2.06
120.6125	22.97566667	15.24	1.57
120.6003333	22.97366667	19.63	1.32
120.6393333	22.91516667	19.15	1.44
120.5656667	23.00466667	14.08	1.38
120.5888333	23.106	12	0.91
120.5591667	23.079	13.19	0.97
120.5696667	23.1175	10.49	1.48
120.3738333	22.985	24.33	1.73
120.5798333	23.133	11.81	1.11
120.5888333	23.14033333	10.27	0.65
120.605	22.91233333	14.15	1.91
120.572	22.90916667	11.41	1.67
120.4243333	22.94833333	22.77	1.63
120.5703333	23.06366667	10.51	1.53
120.5673333	23.072	10.17	1.44
120.5898333	23.08583333	12.04	1.21
120.6116667	23.0615	13.2	0.79
120.4341667	22.97633333	18.76	1.16
120.5521667	23.07333333	4.23	0.56
120.5515	22.93	16.86	1.95
120.5033333	22.94033333	7.89	1.05
120.5793333	23.07666667	11.26	1.82
120.5526667	23.06433333	11.14	1.15
120.3376667	22.96683333	23.74	2.08
120.3866667	22.97716667	20.98	1.47
120.3798333	22.954	24	1.54
120.4808333	23.06433333	10.69	0.74
120.6225	23.1375	13.48	0.9
120.5246667	22.91933333	14.17	1.41
120.3606667	22.99833333	19.8	1.24
120.5066667	23.0755	9.07	1.01
120.3835	22.93683333	21.66	1.48
120.6073333	22.905	14.46	2.08
120.5213333	22.918	14.99	1.78
120.3245	22.99233333	21.02	2.12
120.3613333	22.97883333	21.45	1.8
120.5966667	22.90283333	14.2	1.86
120.5183333	23.026	15.32	0.83
120.5403333	22.93183333	13.57	2.99
120.4476667	22.96583333	21.61	1.68
120.5403333	23.04266667	17.77	1.6
120.5731667	23.06333333	10.64	1.44
120.583	22.91533333	8.11	2.73
120.5388333	22.9855	14.37	2.41
120.6003333	22.91883333	9.23	2.44
120.5673333	23.10466667	5.36	0.85
120.5183333	23.06516667	7.96	0.75
120.5528333	23.02466667	12.26	1.47
120.3571667	22.96933333	21.53	2.16
120.5623333	23.0815	8.46	0.89
120.6156667	22.91733333	15.84	1.54
120.5711667	22.93333333	11.14	2.31
120.5661667	22.90733333	18.85	1.99
120.5593333	23.071	6.75	1.54
120.5131667	23.06566667	7.72	0.65
120.3573333	22.97216667	23.43	2.17
120.55	22.89916667	18.88	1.2
120.5335	23.02133333	16.86	1.84
120.3701667	22.96066667	23.35	3.49
120.3585	22.958	22.76	1.67
120.3858333	22.98883333	25.98	1.33
120.5546667	23.05033333	8.13	0.67
120.3723333	22.98633333	27.23	1.64
120.3743333	22.99766667	28.24	2.63
120.4235	22.967	26.92	1.24
120.5651667	22.8865	20.54	2.22
120.5605	22.91866667	13.92	1.35
120.4038333	22.973	24.05	1.38
120.4423333	22.98616667	20.44	2.66
120.598	23.05033333	5.44	1.55
120.4881667	22.95683333	8.63	1.31
120.3826667	22.9635	18.71	2.34
120.6175	23.013	14.12	3.11
120.5918333	22.91116667	18.66	1.51
120.5411667	23.05	15.46	1.32
120.5446667	23.01966667	18.88	1.38
120.5825	23.078	8.12	0.9
120.5525	23.04716667	7.76	0.9
120.5861667	22.9035	21.54	1.6
120.5556667	22.91633333	19.76	1.91
120.6008333	22.91683333	18.88	1.73
120.519	22.92966667	8.83	1.31
120.4151667	22.95	19.47	1.93
120.4351667	22.969	20.54	3.25
120.6015	22.94116667	14.93	2.53
120.5498333	22.91133333	16.08	1.48
120.3306667	22.93616667	23.24	2.48
120.6078333	22.9215	14.68	1.6
120.5561667	23.05116667	12.03	3.17
120.5401667	23.04483333	12.81	1.61
120.5308333	22.92016667	17.38	2.09
120.3426667	22.944	29.38	1.87
120.3656667	23.006	26.18	1.38
120.3336667	22.96283333	25.58	1.87
120.3145	23.033	19.21	2.62
120.624	23	18.9	1.14
120.5386667	23.046	11.72	2.07
120.5286667	23.0115	17.1	2.53
120.5731667	22.9245	18.52	1.18
120.5793333	23.06133333	6.7	1.55
120.5571667	23.01183333	22.78	1.36
120.5686667	23.013	12.9	3.76
120.5715	22.9285	14.65	3.39
120.3966667	22.9785	22.22	1.69
120.6378333	22.99966667	18.3	1.05
120.578	22.99916667	16.05	1.16
120.566	22.90533333	15.29	2.04
120.5805	23.08683333	10.67	2.08
120.5241667	22.91066667	18.71	1.39
120.565	23.07916667	11.08	2.8
120.4448333	22.98016667	20.47	1.92
120.4358333	22.97816667	21.96	2.95
120.5405	23.03283333	11.28	1.26
120.363	22.98466667	23.48	2.93
120.5468333	22.90983333	13.97	3.84
120.5811667	22.9135	7.21	3.76
